path,filename,extension,size_bytes,modified_time,category,purpose,research_stage,dependency_status,duplicate_status,final_status,recommended_action
output/stage5_1/STAGE_5_1_QC_LEDGER.csv,STAGE_5_1_QC_LEDGER.csv,.csv,1053,2026-08-23T15:22:03.602238,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_1/STAGE_5_1_TARGET_CLASSIFICATION.csv,STAGE_5_1_TARGET_CLASSIFICATION.csv,.csv,1694,2026-08-23T15:20:59.295628,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_1/STAGE_5_1_MODEL_RESULTS.csv,STAGE_5_1_MODEL_RESULTS.csv,.csv,50145,2026-08-23T15:22:03.535805,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_fold_results.csv,stage3_3_fold_results.csv,.csv,1733858,2026-08-23T03:52:14.801255,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_feature_redundancy.csv,stage3_3_feature_redundancy.csv,.csv,1932,2026-08-23T03:49:38.524346,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_final_candidates.csv,stage3_3_final_candidates.csv,.csv,1146,2026-08-23T03:52:14.870252,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_QC_ledger.csv,stage3_3_QC_ledger.csv,.csv,764,2026-08-23T03:52:14.872034,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_ablation_results.csv,stage3_3_ablation_results.csv,.csv,97506,2026-08-23T03:52:14.808254,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_feature_selection_frequency.csv,stage3_3_feature_selection_frequency.csv,.csv,5160,2026-08-23T03:52:14.870151,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_targetwise_results.csv,stage3_3_targetwise_results.csv,.csv,1146,2026-08-23T03:52:14.810254,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_full_progression_comparison.csv,stage3_full_progression_comparison.csv,.csv,1556,2026-08-23T03:52:14.873274,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_residual_diagnostics.csv,stage3_3_residual_diagnostics.csv,.csv,764778,2026-08-23T03:52:14.868252,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_unit_audit.csv,stage3_3_unit_audit.csv,.csv,858,2026-08-23T03:49:38.500103,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_engineered_features.csv,stage3_3_engineered_features.csv,.csv,1381,2026-08-23T03:49:38.511813,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage3_3/stage3_3_feature_inventory.csv,stage3_3_feature_inventory.csv,.csv,4700,2026-08-23T03:49:38.497813,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage4/stage4_model_reconstruction_audit.csv,stage4_model_reconstruction_audit.csv,.csv,795,2026-08-23T04:17:41.586272,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage4/stage4_SHAP_QC_ledger.csv,stage4_SHAP_QC_ledger.csv,.csv,1923,2026-08-23T04:18:01.180500,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage4/stage4_hydrochemical_interpretation.csv,stage4_hydrochemical_interpretation.csv,.csv,2025,2026-08-23T04:18:01.179241,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage4/stage4_SHAP_summary.csv,stage4_SHAP_summary.csv,.csv,1126,2026-08-23T04:18:01.371498,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage4/stage4_global_shap.csv,stage4_global_shap.csv,.csv,3790,2026-08-23T04:17:43.611720,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage4/stage4_shap_stability.csv,stage4_shap_stability.csv,.csv,2526,2026-08-23T04:18:01.173500,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5/stage5_spatial_residual_audit.csv,stage5_spatial_residual_audit.csv,.csv,541,2026-08-23T04:45:12.013855,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5/stage5_feature_registry.csv,stage5_feature_registry.csv,.csv,1495,2026-08-23T04:28:16.987235,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5/stage5_performance_comparison.csv,stage5_performance_comparison.csv,.csv,2672,2026-08-23T04:47:13.618964,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5/stage5_uncertainty_results.csv,stage5_uncertainty_results.csv,.csv,2208,2026-08-23T04:47:13.884151,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5/stage5_information_inventory.csv,stage5_information_inventory.csv,.csv,13750,2026-08-23T04:45:11.988694,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5/stage5_outlier_audit.csv,stage5_outlier_audit.csv,.csv,5826,2026-08-23T04:45:12.012075,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5/stage5_fold_results.csv,stage5_fold_results.csv,.csv,949742,2026-08-23T04:47:13.617085,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5/stage5_final_candidates.csv,stage5_final_candidates.csv,.csv,2691,2026-08-23T04:47:13.886412,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
water_final_results/MASTER_RESULTS_SUMMARY.csv,MASTER_RESULTS_SUMMARY.csv,.csv,871,2026-08-23T17:07:37.883308,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/reports/INTERNAL_CONSISTENCY_AUDIT.csv,INTERNAL_CONSISTENCY_AUDIT.csv,.csv,592,2026-08-23T17:07:33.850659,FINAL_REPORT,Research summary report,DOCUMENTATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/reports/DATA_AUDIT_REPORT.txt,DATA_AUDIT_REPORT.txt,.txt,717,2026-08-23T17:02:28.849942,FINAL_REPORT,Research summary report,DOCUMENTATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/reports/FAILED_TARGET_ANALYSIS.csv,FAILED_TARGET_ANALYSIS.csv,.csv,1135,2026-08-23T17:07:37.879308,FINAL_REPORT,Research summary report,DOCUMENTATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/reports/REGULATORY_THRESHOLD_AUDIT.csv,REGULATORY_THRESHOLD_AUDIT.csv,.csv,676,2026-08-23T17:02:28.851555,FINAL_REPORT,Research summary report,DOCUMENTATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/reports/FINAL_RESEARCH_DECISION.txt,FINAL_RESEARCH_DECISION.txt,.txt,2260,2026-08-23T17:07:37.882093,FINAL_REPORT,Research summary report,DOCUMENTATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/interpretability/SHAP_NI.csv,SHAP_NI.csv,.csv,3748,2026-08-23T17:07:32.263610,SHAP_ARTIFACT,SHAP interpretability output,INTERPRETATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/interpretability/FEATURE_IMPORTANCE_NI.csv,FEATURE_IMPORTANCE_NI.csv,.csv,136,2026-08-23T17:07:32.259610,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/interpretability/FEATURE_IMPORTANCE_CD.csv,FEATURE_IMPORTANCE_CD.csv,.csv,133,2026-08-23T17:07:32.694587,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/interpretability/SHAP_CD.csv,SHAP_CD.csv,.csv,3892,2026-08-23T17:07:32.698215,SHAP_ARTIFACT,SHAP interpretability output,INTERPRETATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/reproducibility/REPRODUCIBILITY_REPORT.txt,REPRODUCIBILITY_REPORT.txt,.txt,513,2026-08-23T17:07:33.849580,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/tables/TABLE_3_MODEL_COMPARISON.csv,TABLE_3_MODEL_COMPARISON.csv,.csv,10628,2026-08-23T17:07:37.865309,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_11_FINAL_MODEL_CONFIGURATION.csv,TABLE_11_FINAL_MODEL_CONFIGURATION.csv,.csv,124,2026-08-23T17:07:37.874965,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_4_REPEATED_OOF_PERFORMANCE.csv,TABLE_4_REPEATED_OOF_PERFORMANCE.csv,.csv,6984,2026-08-23T17:07:37.866309,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_10_COMPUTATIONAL_COST.csv,TABLE_10_COMPUTATIONAL_COST.csv,.csv,246,2026-08-23T17:07:37.874308,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_6_FEATURE_IMPORTANCE.csv,TABLE_6_FEATURE_IMPORTANCE.csv,.csv,136,2026-08-23T17:07:37.869308,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_5_FINAL_MODEL_SELECTION.csv,TABLE_5_FINAL_MODEL_SELECTION.csv,.csv,3153,2026-08-23T17:07:37.867309,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_7_FEATURE_ABLATION.csv,TABLE_7_FEATURE_ABLATION.csv,.csv,615,2026-08-23T17:07:37.870308,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_1_DATASET_CHARACTERISTICS.csv,TABLE_1_DATASET_CHARACTERISTICS.csv,.csv,5241,2026-08-23T17:07:37.864309,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_8_UNCERTAINTY.csv,TABLE_8_UNCERTAINTY.csv,.csv,145,2026-08-23T17:07:37.872308,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_12_FAILED_TARGET_ANALYSIS.csv,TABLE_12_FAILED_TARGET_ANALYSIS.csv,.csv,1029,2026-08-23T17:07:37.875308,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_9_SCREENING_PERFORMANCE.csv,TABLE_9_SCREENING_PERFORMANCE.csv,.csv,234,2026-08-23T17:07:37.873308,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/tables/TABLE_2_INPUT_VARIABLES.csv,TABLE_2_INPUT_VARIABLES.csv,.csv,8427,2026-08-23T17:07:37.865062,FINAL_TABLE,Publication-ready research table,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_4_CD_OBSERVED_VS_PREDICTED.png,FIGURE_4_CD_OBSERVED_VS_PREDICTED.png,.png,152809,2026-08-23T17:07:35.760422,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_10_CONFORMAL_INTERVALS_NI.png,FIGURE_10_CONFORMAL_INTERVALS_NI.png,.png,155444,2026-08-23T17:07:37.184345,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_3_NI_OBSERVED_VS_PREDICTED.png,FIGURE_3_NI_OBSERVED_VS_PREDICTED.png,.png,143800,2026-08-23T17:07:35.517435,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_9_FEATURE_ABLATION.png,FIGURE_9_FEATURE_ABLATION.png,.png,188170,2026-08-23T17:07:36.902360,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_8_SHAP_CD.png,FIGURE_8_SHAP_CD.png,.png,101838,2026-08-23T17:07:32.955572,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_6_CD_RESIDUALS.png,FIGURE_6_CD_RESIDUALS.png,.png,194160,2026-08-23T17:07:36.446385,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_11_CONFORMAL_INTERVALS_CD.png,FIGURE_11_CONFORMAL_INTERVALS_CD.png,.png,153031,2026-08-23T17:07:37.496329,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_1_DATA_DISTRIBUTION.png,FIGURE_1_DATA_DISTRIBUTION.png,.png,279069,2026-08-23T17:07:34.904468,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_2_CORRELATION_MATRIX.png,FIGURE_2_CORRELATION_MATRIX.png,.png,175874,2026-08-23T17:07:35.273448,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_7_SHAP_NI.png,FIGURE_7_SHAP_NI.png,.png,115833,2026-08-23T17:07:32.592592,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_5_NI_RESIDUALS.png,FIGURE_5_NI_RESIDUALS.png,.png,171115,2026-08-23T17:07:36.091404,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/figures/FIGURE_12_MODEL_COMPARISON.png,FIGURE_12_MODEL_COMPARISON.png,.png,183649,2026-08-23T17:07:37.847310,FINAL_FIGURE,Publication research figure,PUBLICATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/metrics/COMPUTATIONAL_COST.csv,COMPUTATIONAL_COST.csv,.csv,246,2026-08-23T17:07:33.842525,VALIDATION_ARTIFACT,Model performance summary metrics,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/metrics/OVERFITTING_AUDIT.csv,OVERFITTING_AUDIT.csv,.csv,6195,2026-08-23T17:07:22.731232,VALIDATION_ARTIFACT,Model performance summary metrics,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/metrics/FEATURE_ABLATION_NI.csv,FEATURE_ABLATION_NI.csv,.csv,615,2026-08-23T17:07:31.396657,VALIDATION_ARTIFACT,Model performance summary metrics,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/metrics/MODEL_PERFORMANCE_SUMMARY.csv,MODEL_PERFORMANCE_SUMMARY.csv,.csv,1614,2026-08-23T16:30:04.272453,VALIDATION_ARTIFACT,Model performance summary metrics,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/metrics/SCREENING_CLASSIFICATION_NI.csv,SCREENING_CLASSIFICATION_NI.csv,.csv,234,2026-08-23T17:07:31.989625,VALIDATION_ARTIFACT,Model performance summary metrics,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/metrics/FEATURE_ABLATION_CD.csv,FEATURE_ABLATION_CD.csv,.csv,621,2026-08-23T17:07:31.768290,VALIDATION_ARTIFACT,Model performance summary metrics,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/metrics/SCREENING_CLASSIFICATION_CD.csv,SCREENING_CLASSIFICATION_CD.csv,.csv,233,2026-08-23T17:07:31.996954,VALIDATION_ARTIFACT,Model performance summary metrics,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/metrics/OOF_MODEL_COMPARISON.csv,OOF_MODEL_COMPARISON.csv,.csv,1011,2026-08-23T16:30:04.274453,VALIDATION_ARTIFACT,Out-of-fold predictions matrix,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/data_audit/DATA_AUDIT.csv,DATA_AUDIT.csv,.csv,5241,2026-08-23T17:02:28.849123,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/data_audit/FEATURE_LEAKAGE_AUDIT.csv,FEATURE_LEAKAGE_AUDIT.csv,.csv,8427,2026-08-23T17:02:28.850769,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/uncertainty/RESIDUAL_NI.csv,RESIDUAL_NI.csv,.csv,3747,2026-08-23T17:07:31.882630,UNCERTAINTY_ARTIFACT,Conformal uncertainty evaluation artifact,UNCERTAINTY,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/uncertainty/RESIDUAL_CD.csv,RESIDUAL_CD.csv,.csv,3947,2026-08-23T17:07:31.904629,UNCERTAINTY_ARTIFACT,Conformal uncertainty evaluation artifact,UNCERTAINTY,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/uncertainty/CONFORMAL_CD.csv,CONFORMAL_CD.csv,.csv,1926,2026-08-23T17:07:31.902629,UNCERTAINTY_ARTIFACT,Conformal uncertainty evaluation artifact,UNCERTAINTY,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/uncertainty/CONFORMAL_NI.csv,CONFORMAL_NI.csv,.csv,1908,2026-08-23T17:07:31.880630,UNCERTAINTY_ARTIFACT,Conformal uncertainty evaluation artifact,UNCERTAINTY,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/models/MODEL_COMPLEXITY.csv,MODEL_COMPLEXITY.csv,.csv,148,2026-08-23T17:07:33.845120,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/models/FINAL_MODEL_CD.joblib,FINAL_MODEL_CD.joblib,.joblib,1537,2026-08-23T17:10:42.008100,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/models/FINAL_MODEL_CD.pkl,FINAL_MODEL_CD.pkl,.pkl,1293,2026-08-23T17:10:42.007700,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/models/MODEL_TUNING_RESULTS.csv,MODEL_TUNING_RESULTS.csv,.csv,1510,2026-08-23T16:30:04.250454,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/models/FINAL_MODEL_SELECTION.csv,FINAL_MODEL_SELECTION.csv,.csv,3153,2026-08-23T17:07:22.725908,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/models/FINAL_MODEL_NI.pkl,FINAL_MODEL_NI.pkl,.pkl,1336,2026-08-23T17:10:42.002364,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/models/FINAL_MODEL_NI.joblib,FINAL_MODEL_NI.joblib,.joblib,1577,2026-08-23T17:10:42.003100,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
water_final_results/predictions/OOF_PREDICTIONS_CD_DETAILED.csv,OOF_PREDICTIONS_CD_DETAILED.csv,.csv,235244,2026-08-23T17:07:22.716126,VALIDATION_ARTIFACT,Out-of-fold predictions matrix,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/predictions/OOF_PREDICTIONS_CD.csv,OOF_PREDICTIONS_CD.csv,.csv,46020,2026-08-23T16:30:04.267453,VALIDATION_ARTIFACT,Out-of-fold predictions matrix,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/predictions/OOF_PREDICTIONS_NI.csv,OOF_PREDICTIONS_NI.csv,.csv,42815,2026-08-23T16:30:04.260453,VALIDATION_ARTIFACT,Out-of-fold predictions matrix,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/predictions/OOF_PREDICTIONS_NI_DETAILED.csv,OOF_PREDICTIONS_NI_DETAILED.csv,.csv,219101,2026-08-23T17:07:22.696127,VALIDATION_ARTIFACT,Out-of-fold predictions matrix,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
water_final_results/predictions/FINAL_SCREENING_DECISIONS.csv,FINAL_SCREENING_DECISIONS.csv,.csv,5623,2026-08-23T17:07:31.986625,VALIDATION_ARTIFACT,Out-of-fold predictions matrix,VALIDATION,RESEARCH_RESULT,UNIQUE,KEEP_ACTIVE,preserve
app/test_app_suite.py,test_app_suite.py,.py,7107,2026-08-23T17:54:26.453613,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/app.py,app.py,.py,11000,2026-08-23T17:50:38.184280,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/README.md,README.md,.md,4742,2026-08-23T17:51:01.084993,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/requirements.txt,requirements.txt,.txt,109,2026-08-23T17:50:50.797967,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/config.py,config.py,.py,6250,2026-08-23T18:04:59.874990,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/prediction_service.py,prediction_service.py,.py,5991,2026-08-23T18:05:13.226909,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/__init__.py,__init__.py,.py,19,2026-08-23T17:28:07.642861,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/decision_engine.py,decision_engine.py,.py,5111,2026-08-23T17:51:16.524280,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/model_loader.py,model_loader.py,.py,2447,2026-08-23T17:28:11.891837,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/uncertainty_service.py,uncertainty_service.py,.py,4317,2026-08-23T18:04:55.395017,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
